,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2
norm_1,2.7718654495232435,4.271476991461649e-06,3.081069976208952e-07,-2.1525585468877355e-06,-2.0931734722018884e-11,-2.43934016365544e-11,-4.335364578213681e-12,-2.160795935392105e-09
temperature_1,4.271476991461649e-06,0.01655332919328397,0.00042209858691727236,-0.00336993011183074,-3.579233541131345e-08,-4.261568190246473e-08,-7.304061407426714e-09,-3.7611024465110125e-06
beta_s_1,3.081069976208952e-07,0.00042209858691727236,0.43537539148759147,-0.00017883930559293282,-3.432375605899343e-09,-5.498477024930009e-09,-5.649426467474856e-10,-4.65864535461211e-07
n_1,-2.1525585468877355e-06,-0.00336993011183074,-0.00017883930559293282,10.454467615169326,1.891623890175313e-08,2.3753185727201367e-08,3.804722576456305e-09,2.0827518469044374e-06
norm_2,-2.0931734722018884e-11,-3.579233541131345e-08,-3.432375605899343e-09,1.891623890175313e-08,2.7718748535137596,-2.4376926170951385e-06,1.0506621099300028e-06,-3.0689614495932136e-05
temperature_2,-2.43934016365544e-11,-4.261568190246473e-08,-5.498477024930009e-09,2.3753185727201367e-08,-2.4376926170951385e-06,6.577761281619713e-08,-2.1898567015532176e-09,4.955820378334081e-06
beta_s_2,-4.335364578213681e-12,-7.304061407426714e-09,-5.649426467474856e-10,3.804722576456305e-09,1.0506621099300028e-06,-2.1898567015532176e-09,1.837006953655695e-07,4.625201095787505e-06
n_2,-2.160795935392105e-09,-3.7611024465110125e-06,-4.65864535461211e-07,2.0827518469044374e-06,-3.0689614495932136e-05,4.955820378334081e-06,4.625201095787505e-06,0.0006202979157177309
