,norm_1,temperature_1,U_1
norm_1,456.63362882880506,-0.0936035450576498,-4.2402512193868255e-07
temperature_1,-0.0936035450576498,1.9894213757368742e-05,-2.0994996346630486e-09
U_1,-4.2402512193868255e-07,-2.0994996346630486e-09,8.161485637779176e-10
