,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2
norm_1,204.91134517703765,-0.06864995125769975,-0.079072931067213,1.8706639166886236,-156.51431210968238,-0.013723255695745788,-0.06567718232143634,-0.5462019184332566
temperature_1,-0.06864995125769975,0.0001377803634467556,-0.00012704992199276996,0.001372553673532998,0.031027568958015,-2.228012633266309e-06,-2.5152129721171368e-05,0.0007393640837839874
beta_s_1,-0.079072931067213,-0.00012704992199276996,0.00030547350334658306,0.002252001343092329,0.10934884471911373,1.3466875532377798e-05,0.00013528900177172873,-0.0005635006894874172
n_1,1.8706639166886236,0.001372553673532998,0.002252001343092329,0.5981852545710362,-7.947167327034356,-8.497580949596274e-05,0.004623316788981465,0.056228003977845574
norm_2,-156.51431210968238,0.031027568958015,0.10934884471911373,-7.947167327034356,21711.86890255994,-0.5373532288238435,0.6072108029487122,-28.3379779525511
temperature_2,-0.013723255695745788,-2.228012633266309e-06,1.3466875532377798e-05,-8.497580949596274e-05,-0.5373532288238435,1.614517438162386e-05,-5.8310457173595785e-06,0.0009262460508771118
beta_s_2,-0.06567718232143634,-2.5152129721171368e-05,0.00013528900177172873,0.004623316788981465,0.6072108029487122,-5.8310457173595785e-06,0.00018636211586016562,0.001363475432250817
n_2,-0.5462019184332566,0.0007393640837839874,-0.0005635006894874172,0.056228003977845574,-28.3379779525511,0.0009262460508771118,0.001363475432250817,0.13468844091455742
