,norm_1,temperature_1,q_1
norm_1,41044.84404329865,-0.30318177806465757,0.26605198165343374
temperature_1,-0.30318177806465757,2.298409432280997e-06,-2.1087860001967476e-06
q_1,0.26605198165343374,-2.1087860001967476e-06,2.2401323217135496e-06
