,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2
norm_1,287.85424436764066,-0.12341948411930408,-0.16709711383837259,0.5807059501800715,-3707.7802814853267,-0.0045554808759474515,-0.01889671028867277,0.8938902803182512
temperature_1,-0.12341948411930408,0.00024875810336197937,-0.00018220100291594434,0.00037679394923567384,0.6745366665226834,1.9977803518745882e-08,-2.7641451716981933e-05,6.303352782167039e-06
beta_s_1,-0.16709711383837259,-0.00018220100291594434,0.0005729807743739738,0.001863367536339585,3.6975801498298955,4.291613538636762e-06,5.2668077517430034e-05,-0.001171758044943104
n_1,0.5807059501800715,0.00037679394923567384,0.001863367536339585,0.14541967094166167,-19.813378957700674,-1.3561454488981515e-06,0.0002468784385417781,0.006470574949452618
norm_2,-3707.7802814853267,0.6745366665226834,3.6975801498298955,-19.813378957700674,1575829.0275757052,-1.8880789050710154,1.842662618488514,-42.39034353425002
temperature_2,-0.0045554808759474515,1.9977803518745882e-08,4.291613538636762e-06,-1.3561454488981515e-06,-1.8880789050710154,2.7311223942462296e-06,-1.131296743124578e-06,3.323098987670616e-05
beta_s_2,-0.01889671028867277,-2.7641451716981933e-05,5.2668077517430034e-05,0.0002468784385417781,1.842662618488514,-1.131296743124578e-06,1.3645005342078551e-05,-9.230464577817677e-05
n_2,0.8938902803182512,6.303352782167039e-06,-0.001171758044943104,0.006470574949452618,-42.39034353425002,3.323098987670616e-05,-9.230464577817677e-05,0.006959350528193917
