,norm_1,temperature_1,beta_s_1,n_1
norm_1,375476682.52580875,-132.55292734995692,50.75851441721684,-1540.1052037096872
temperature_1,-132.55292734995692,4.683767609433531e-05,-1.792165993844807e-05,0.0005470647291640497
beta_s_1,50.75851441721684,-1.792165993844807e-05,6.936816320131166e-06,-0.00020624345515659793
n_1,-1540.1052037096872,0.0005470647291640497,-0.00020624345515659793,0.006715370079278404
