,norm_1,temperature_1,q_1,norm_2,temperature_2,q_2,norm_3,temperature_3,q_3
norm_1,99.456123691444,-0.08980192494250475,0.05511166048996565,-1913.098145979271,0.006749385021861642,0.011293611957881092,-368.3913281785053,-0.0035283824974493808,-0.005893604578964326
temperature_1,-0.08980192494250475,9.229804402146343e-05,-5.76908915444615e-05,-0.467807340370957,-3.3389223757813615e-06,-2.8582988146503747e-06,0.9411753451364994,1.4965485613661853e-06,5.699404646195638e-06
q_1,0.05511166048996565,-5.76908915444615e-05,5.690179159560159e-05,0.6168704894012936,-2.291106078758074e-06,-4.183442096400627e-06,0.08997512656620156,4.298291905526229e-07,-2.0454128531458007e-05
norm_2,-1913.098145979271,-0.467807340370957,0.6168704894012936,19843835.11422566,-20.109148418875215,6.811991668273902,-452106.9468076769,1.2352332994419681,-1.3911340822547895
temperature_2,0.006749385021861642,-3.3389223757813615e-06,-2.291106078758074e-06,-20.109148418875215,2.6212378057816304e-05,-2.3188186222282287e-05,-0.9883104160811959,-1.1191207906793796e-07,3.7418912043534774e-06
q_2,0.011293611957881092,-2.8582988146503747e-06,-4.183442096400627e-06,6.811991668273902,-2.3188186222282287e-05,0.0002587989395293866,-0.9510123441507228,-1.7724307780698425e-06,7.047356030783356e-06
norm_3,-368.3913281785053,0.9411753451364994,0.08997512656620156,-452106.9468076769,-0.9883104160811959,-0.9510123441507228,1181868.4030990407,-1.5695888106755624,0.554762043167406
temperature_3,-0.0035283824974493808,1.4965485613661853e-06,4.298291905526229e-07,1.2352332994419681,-1.1191207906793796e-07,-1.7724307780698425e-06,-1.5695888106755624,2.6863064289894336e-06,-2.8365666634843893e-06
q_3,-0.005893604578964326,5.699404646195638e-06,-2.0454128531458007e-05,-1.3911340822547895,3.7418912043534774e-06,7.047356030783356e-06,0.554762043167406,-2.8365666634843893e-06,1.7595927789721667e-05
