,norm_1,temperature_1,U_1
norm_1,188.9024963483916,-0.06406953555797083,3.1092483114566583e-07
temperature_1,-0.06406953555797083,2.275663246726128e-05,1.8505378038604668e-09
U_1,3.1092483114566583e-07,1.8505378038604668e-09,4.484190626762672e-09
