,norm_1,temperature_1,U_1
norm_1,819.393879445917,-0.1310834978112133,-5.850849008946378e-07
temperature_1,-0.1310834978112133,2.1817034564832728e-05,-2.0416331597990734e-09
U_1,-5.850849008946378e-07,-2.0416331597990734e-09,7.534916335137508e-10
