,norm_1,temperature_1,q_1,norm_2,temperature_2,q_2
norm_1,85901.84096148345,-12.213899948668221,9.182705327307183,-5569182.932268119,1.440026598414145,-18.529363363350672
temperature_1,-12.213899948668221,0.001742734607723061,-0.0013061665647050942,769.0036763675578,-0.00019931987968710364,0.002605614913122652
q_1,9.182705327307183,-0.0013061665647050942,0.0009890055124741053,-643.5696964701407,0.0001639836141107242,-0.0020121783604345254
norm_2,-5569182.932268119,769.0036763675578,-643.5696964701407,926660229.3640621,-210.5700277621778,1587.7113658289302
temperature_2,1.440026598414145,-0.00019931987968710364,0.0001639836141107242,-210.5700277621778,4.866133737534742e-05,-0.00039391368113697497
q_2,-18.529363363350672,0.002605614913122652,-0.0020121783604345254,1587.7113658289302,-0.00039391368113697497,0.004312124076342167
