,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2
norm_1,3.9756624005890795,8.396330453864921e-07,3.966849437986929e-08,2.3799488970548556e-09,-1.2280358524981284e-12,-4.0850353097844363e-13,-1.3508178419986214e-13,-4.2844819395434836e-11
temperature_1,8.396330453864921e-07,0.0018824422547360508,4.070250252412646e-05,2.2482006862215627e-06,-2.9979496274182826e-09,-5.022227860996178e-10,-1.6520994092705518e-10,-5.2288931913703844e-08
beta_s_1,3.966849437986929e-08,4.070250252412646e-05,0.9542026173006681,1.3283349431434317e-07,-1.3620375517181566e-10,-2.1923882636634517e-11,-7.536918769874598e-12,-2.2980431708475316e-09
n_1,2.3799488970548556e-09,2.2482006862215627e-06,1.3283349431434317e-07,0.0579544972950462,-8.139007363266912e-12,-1.338920452942337e-12,-4.573041005354682e-13,-1.402124730930675e-10
norm_2,-1.2280358524981284e-12,-2.9979496274182826e-09,-1.3620375517181566e-10,-8.139007363266912e-12,3.9764500610690785,-8.932323243447327e-06,4.7875141290738005e-06,-0.00013927752512339931
temperature_2,-4.0850353097844363e-13,-5.022227860996178e-10,-2.1923882636634517e-11,-1.338920452942337e-12,-8.932323243447327e-06,8.54112799954302e-08,-3.968994945340168e-09,7.1486102009632935e-06
beta_s_2,-1.3508178419986214e-13,-1.6520994092705518e-10,-7.536918769874598e-12,-4.573041005354682e-13,4.7875141290738005e-06,-3.968994945340168e-09,3.7792121083899046e-07,9.790377888984166e-06
n_2,-4.2844819395434836e-11,-5.2288931913703844e-08,-2.2980431708475316e-09,-1.402124730930675e-10,-0.00013927752512339931,7.1486102009632935e-06,9.790377888984166e-06,0.0010734909494976889
