,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2,norm_3,temperature_3,U_3
norm_1,0.027734509029222924,0.00722607902804728,0.07161546453752521,5.791071936145273,-0.0015907716959353627,-0.01869944271758633,1.7973110427908132,-0.006902937692858225,-0.028904418192172734
temperature_1,0.00722607902804728,0.10444142527484042,0.42816542866416024,-3.411234330944802,0.0009332921390164779,0.011034807838756053,-1.054656929316204,0.0039043654375971477,0.016599110642237742
U_1,0.07161546453752521,0.42816542866416024,1.820443659334121,-4.990986812779156,0.001359089886024798,0.016303317323713998,-1.5146201581355976,0.005262388567002004,0.023403698659597016
norm_2,5.791071936145273,-3.411234330944802,-4.990986812779156,257717.4613868382,19.895496368352806,590.4184737703346,667.7201706434786,-2.3077226923068523,-9.567137784390896
temperature_2,-0.0015907716959353627,0.0009332921390164779,0.001359089886024798,19.895496368352806,0.001993704798420502,0.05346302172087969,-0.2073028931833427,0.0005725573624832868,0.0018564276538894193
U_2,-0.01869944271758633,0.011034807838756053,0.016303317323713998,590.4184737703346,0.05346302172087969,1.4904597625580576,-2.5675516779279683,0.0075569433467230955,0.02799956345994407
norm_3,1.7973110427908132,-1.054656929316204,-1.5146201581355976,667.7201706434786,-0.2073028931833427,-2.5675516779279683,269.43322243149925,0.3709621193353136,7.450113714634802
temperature_3,-0.006902937692858225,0.0039043654375971477,0.005262388567002004,-2.3077226923068523,0.0005725573624832868,0.0075569433467230955,0.3709621193353136,0.017426810344705012,0.1562961791243108
U_3,-0.028904418192172734,0.016599110642237742,0.023403698659597016,-9.567137784390896,0.0018564276538894193,0.02799956345994407,7.450113714634802,0.1562961791243108,1.4679071293501877
