,norm_1,temperature_1,q_1
norm_1,40170.53373325414,-0.37608160208319064,0.31629207960673567
temperature_1,-0.37608160208319064,3.619387621591489e-06,-3.1832426183550543e-06
q_1,0.31629207960673567,-3.1832426183550543e-06,3.199052169107211e-06
