,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2
norm_1,3.99994521667227,-9.921826534819855e-07,3.8876660302472265e-08,-9.425089495301969e-09,4.770197153089121e-09,4.952470076204309e-08,-2.1627756759215654e-09,3.5815855902928046e-06
temperature_1,-9.921826534819855e-07,2.8095378434920945e-06,3.555737223849567e-08,-8.616543821068752e-09,-9.462316783116939e-07,-7.505630268493824e-07,-1.1833447620598875e-07,-6.04664160444891e-05
beta_s_1,3.8876660302472265e-08,3.555737223849567e-08,0.009043660543418663,7.376654446363933e-05,-1.2185717625057394e-08,-2.2770805855471205e-07,1.7945824877841627e-08,-1.6131769853763402e-05
n_1,-9.425089495301969e-09,-8.616543821068752e-09,7.376654446363933e-05,2.308304382371245,2.9577013251812504e-09,5.517786389858332e-08,-4.348399722642597e-09,3.909031943458503e-06
norm_2,4.770197153089121e-09,-9.462316783116939e-07,-1.2185717625057394e-08,2.9577013251812504e-09,3.9999452885683415,-7.283509813494187e-06,4.076374751300893e-06,-7.751473304876954e-05
temperature_2,4.952470076204309e-08,-7.505630268493824e-07,-2.2770805855471205e-07,5.517786389858332e-08,-7.283509813494187e-06,2.9472205890527666e-07,2.7123026928788054e-08,2.2763280020465073e-05
beta_s_2,-2.1627756759215654e-09,-1.1833447620598875e-07,1.7945824877841627e-08,-4.348399722642597e-09,4.076374751300893e-06,2.7123026928788054e-08,3.60976229577541e-07,1.0407323345972839e-05
n_2,3.5815855902928046e-06,-6.04664160444891e-05,-1.6131769853763402e-05,3.909031943458503e-06,-7.751473304876954e-05,2.2763280020465073e-05,1.0407323345972839e-05,0.0020921415927952817
