,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2
norm_1,317.5028670835412,-0.04968827596540258,-0.08927753935068974,4.377636991098094,-2002.9220114775337,-0.005302367407828452,-0.012357939193447203,0.6091236282758904
temperature_1,-0.04968827596540258,0.0001343044024540027,-0.00011062134526104622,0.0027750385508502015,-0.4071563261391848,-6.864972529568494e-07,-9.829907250361999e-06,0.00031954263089001994
beta_s_1,-0.08927753935068974,-0.00011062134526104622,0.00033860010885022543,0.00578885707068282,0.742780104523563,4.361120474330818e-06,7.707086713816523e-05,-0.00022236533756622985
n_1,4.377636991098094,0.0027750385508502015,0.00578885707068282,0.762432589155204,-86.41284979247256,-1.9530849845980783e-06,0.0034123691267104075,0.04607215237382822
norm_2,-2002.9220114775337,-0.4071563261391848,0.742780104523563,-86.41284979247256,411675.4889763355,-1.0692410830536418,1.075511549829253,-27.325228149373316
temperature_2,-0.005302367407828452,-6.864972529568494e-07,4.361120474330818e-06,-1.9530849845980783e-06,-1.0692410830536418,3.3763229376846075e-06,-2.2182530999375865e-06,6.164839268942909e-05
beta_s_2,-0.012357939193447203,-9.829907250361999e-06,7.707086713816523e-05,0.0034123691267104075,1.075511549829253,-2.2182530999375865e-06,3.497511957450918e-05,0.0001271592846364589
n_2,0.6091236282758904,0.00031954263089001994,-0.00022236533756622985,0.04607215237382822,-27.325228149373316,6.164839268942909e-05,0.0001271592846364589,0.008556415480716428
