,norm_1,temperature_1,U_1
norm_1,44.55254713402878,-0.04700849701561902,-3.2570645560917744e-07
temperature_1,-0.04700849701561902,5.1135843924576595e-05,-1.4134647943351992e-08
U_1,-3.2570645560917744e-07,-1.4134647943351992e-08,6.882072213576469e-09
