,norm_1,temperature_1,q_1
norm_1,56173.57196815268,-0.36758737045601053,0.3248627599910232
temperature_1,-0.36758737045601053,2.4666368346050905e-06,-2.2774514680456334e-06
q_1,0.3248627599910232,-2.2774514680456334e-06,2.4340394743845637e-06
