,norm_1,temperature_1,q_1
norm_1,143051.0156306368,-0.6451856370722996,0.5958467926466496
temperature_1,-0.6451856370722996,2.9770941516895398e-06,-2.8691630773900695e-06
q_1,0.5958467926466496,-2.8691630773900695e-06,3.2118608530916764e-06
