,norm_1,temperature_1,U_1
norm_1,148.63072301074084,-0.055005743361279676,3.212752399737372e-07
temperature_1,-0.055005743361279676,2.1250780214027023e-05,2.0322583288764095e-09
U_1,3.212752399737372e-07,2.0322583288764095e-09,5.275270224285137e-09
