,norm_1,temperature_1,q_1,norm_2,temperature_2,q_2
norm_1,0.0015915748620523673,-1.3699403703770335e-06,-8.883106184531197e-06,-3.850418933920712e-11,-4.6051322138705816e-12,1.1917850075100512e-11
temperature_1,-1.3699403703770335e-06,0.024124133014606943,8.175783060841565e-05,1.0114526317045746e-09,1.3642581886072404e-10,-1.7952289625940338e-10
q_1,-8.883106184531197e-06,8.175783060841565e-05,0.7308177445550043,-4.710267496168962e-10,7.921665374621005e-12,-2.098808756984173e-10
norm_2,-3.850418933920712e-11,1.0114526317045746e-09,-4.710267496168962e-10,3.9991928366419685,-1.3303738614859395e-05,1.3405336087621883e-05
temperature_2,-4.6051322138705816e-12,1.3642581886072404e-10,7.921665374621005e-12,-1.3303738614859395e-05,8.767896785703608e-08,-2.713646227360782e-07
q_2,1.1917850075100512e-11,-1.7952289625940338e-10,-2.098808756984173e-10,1.3405336087621883e-05,-2.713646227360782e-07,1.246728813870239e-06
