,norm_1,temperature_1,q_1
norm_1,13726.406719924584,-0.18549002693379119,0.1549900564074354
temperature_1,-0.18549002693379119,2.5878653295938177e-06,-2.273411059448049e-06
q_1,0.1549900564074354,-2.273411059448049e-06,2.296343421257601e-06
