,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2,norm_3,temperature_3,beta_s_3,n_3
norm_1,1.6931018388104282,-0.009732733920904282,-0.01682686524063803,0.4822663707666374,-1.0978667073647466,-0.0006931254431705944,-0.013288318274616368,0.010199945801149279,-7.153480426272302,8.937793067916491e-05,-0.04671344721913944,1.9521959264285786
temperature_1,-0.009732733920904282,0.0007499132445407034,-0.0006088455706758137,0.009595807686386652,-0.0076261513873929435,-6.044815095640848e-06,-0.0001118019395705522,0.00015840882602471444,0.005453020387338907,7.520946662941281e-07,0.00010288533276499353,-0.004635520810738838
beta_s_1,-0.01682686524063803,-0.0006088455706758137,0.002170198699486272,0.018034737751085345,-0.0904622808770421,1.2405604373221627e-05,0.0008475976480347949,-0.000551361860898432,0.4414550193917513,6.323461017621283e-06,0.003179874257634681,-0.13697449939042752
n_1,0.4822663707666374,0.009595807686386652,0.018034737751085345,1.429271526715549,-4.470556450158996,-0.0002685692922335356,0.013471481962064154,0.1290986236091511,11.2299649382478,8.476632181680368e-05,0.07666566878152166,-3.2769885070791624
norm_2,-1.0978667073647466,-0.0076261513873929435,-0.0904622808770421,-4.470556450158996,1060.5176182779073,-0.13205896117368088,0.2188200238794056,9.995467248135913,-2425.172155577446,-0.0185845542726363,-13.659715793839602,572.3864812237528
temperature_2,-0.0006931254431705944,-6.044815095640848e-06,1.2405604373221627e-05,-0.0002685692922335356,-0.13205896117368088,3.848400256092874e-05,-2.6654439250771978e-05,0.0022775325252014813,-0.05356371396438421,7.003887059403613e-06,-0.0011784712961495384,0.04854039952444455
beta_s_2,-0.013288318274616368,-0.0001118019395705522,0.0008475976480347949,0.013471481962064154,0.2188200238794056,-2.6654439250771978e-05,0.0009940421706681748,0.013554527781510327,0.44918097683116315,-3.772224765703672e-05,0.0030468975484300265,-0.11724174779356972
n_2,0.010199945801149279,0.00015840882602471444,-0.000551361860898432,0.1290986236091511,9.995467248135913,0.0022775325252014813,0.013554527781510327,0.9604002326600676,-59.15297666111318,-0.0004189177874336681,-0.4773973455558044,20.25744046449798
norm_3,-7.153480426272302,0.005453020387338907,0.4414550193917513,11.2299649382478,-2425.172155577446,-0.05356371396438421,0.44918097683116315,-59.15297666111318,71590.54927732106,-2.3142196959562735,230.77475943306717,-9924.958406979684
temperature_3,8.937793067916491e-05,7.520946662941281e-07,6.323461017621283e-06,8.476632181680368e-05,-0.0185845542726363,7.003887059403613e-06,-3.772224765703672e-05,-0.0004189177874336681,-2.3142196959562735,9.083970523442689e-05,-0.006507280086578856,0.2836993851074986
beta_s_3,-0.04671344721913944,0.00010288533276499353,0.003179874257634681,0.07666566878152166,-13.659715793839602,-0.0011784712961495384,0.0030468975484300265,-0.4773973455558044,230.77475943306717,-0.006507280086578856,3.68604827861106,170.10182293911518
n_3,1.9521959264285786,-0.004635520810738838,-0.13697449939042752,-3.2769885070791624,572.3864812237528,0.04854039952444455,-0.11724174779356972,20.25744046449798,-9924.958406979684,0.2836993851074986,170.10182293911518,19947.662703424463
