,norm_1,temperature_1,q_1,norm_2,temperature_2,q_2,norm_3,temperature_3,q_3
norm_1,4.649388248848769,-0.029089041397148664,-0.0003825965985179855,-21.224060432022277,-0.0005550792874349796,0.0024542501312987573,-1.3499362107351187,-0.00035469127643730016,-0.05195699610226776
temperature_1,-0.029089041397148664,0.00030244271552279655,-0.000133981693740667,0.02735669921045579,-2.7051029470187333e-06,7.882724590575302e-06,0.04164059632015601,3.55945222810859e-05,-3.697863764120192e-06
q_1,-0.0003825965985179855,-0.000133981693740667,0.00027195268706117965,0.3041922512975869,-3.7559201854874045e-06,-4.730149499870853e-05,0.0578788513342187,-3.764456612189938e-05,0.0004540217987477709
norm_2,-21.224060432022277,0.02735669921045579,0.3041922512975869,55501.937146166834,-0.40462722952364555,0.1373242780085187,-2482.219600533923,2.3526270469107997,-0.6295510317175984
temperature_2,-0.0005550792874349796,-2.7051029470187333e-06,-3.7559201854874045e-06,-0.40462722952364555,6.6632284676787834e-06,-5.925789021782297e-06,-0.018770930737735485,-4.1262090921609315e-07,-4.699297046086742e-06
q_2,0.0024542501312987573,7.882724590575302e-06,-4.730149499870853e-05,0.1373242780085187,-5.925789021782297e-06,2.0676826310288392e-05,0.03238967674730142,-1.9349867278875676e-05,-5.773234835833942e-05
norm_3,-1.3499362107351187,0.04164059632015601,0.0578788513342187,-2482.219600533923,-0.018770930737735485,0.03238967674730142,757.1445514612898,-0.6641464485118674,0.8253779340756177
temperature_3,-0.00035469127643730016,3.55945222810859e-05,-3.764456612189938e-05,2.3526270469107997,-4.1262090921609315e-07,-1.9349867278875676e-05,-0.6641464485118674,0.0008292719658460553,-0.0011753724649662786
q_3,-0.05195699610226776,-3.697863764120192e-06,0.0004540217987477709,-0.6295510317175984,-4.699297046086742e-06,-5.773234835833942e-05,0.8253779340756177,-0.0011753724649662786,0.0033135521357678566
