pt_center_gev,yield_value,total_error,prediction,residual,pull
0.175,58.51,1.4702389057564762,36.03923433366861,22.47076566633139,15.28375121781286
0.225,56.22,1.3934529952603354,42.954963919909794,13.265036080090205,9.519543267845881
0.275,52.69,1.31039882860143,46.46536062894741,6.224639371052589,4.750186916525298
0.3249999999999999,48.99,1.222866309127862,47.340420051110875,1.6495799488891265,1.3489454542791297
0.375,44.85,1.1234168238013886,46.4017744837768,-1.5517744837767964,-1.3812989541370249
0.425,41.2,1.038146733366724,44.32376265873873,-3.123762658738727,-3.0089799046116745
0.475,37.72,0.9574355591892332,41.60158486929837,-3.881584869298372,-4.0541473857366865
0.525,34.11,0.8719940653467775,38.5763855659919,-4.466385565991899,-5.122036655393626
0.575,31.26,0.8059003970714992,35.472314367777805,-4.212314367777804,-5.226842402714549
0.625,28.73,0.7476496104459628,32.430038937885925,-3.7000389378859246,-4.948894356647765
0.675,26.33,0.6924781657207684,29.532875668862776,-3.2028756688627773,-4.625237050657118
0.725,24.13,0.6418669176706336,26.825821685243962,-2.6958216852439634,-4.199969824005312
0.775,22.32,0.6007129430934546,24.328904707984034,-2.0089047079840334,-3.344200805194741
0.825,20.51,0.5591188156376067,22.046327576642277,-1.5363275766422753,-2.7477658302203287
0.875,18.92,0.5228934595115912,19.972624974438315,-1.052624974438313,-2.013077339734786
0.925,17.56,0.4922486058893413,18.09674735310358,-0.536747353103582,-1.0903989298940628
0.975,16.15,0.4598602505109568,16.40472861564566,-0.25472861564566074,-0.5539261446550956
1.05,14.25,0.5152938405414914,14.178189843277773,0.07181015672222735,0.1393576850186417
1.15,12.38,0.4565977840506894,11.711951983558036,0.6680480164419649,1.4630995589058777
1.25,10.52,0.4015884885053355,9.719107869941297,0.8008921300587026,1.9943104769748945
1.35,9.241,0.3534354741674921,8.105647533276787,1.1353524667232122,3.212333083987975
1.45,7.823,0.3155023659182288,6.7948982948475765,1.028101705152424,3.2586180523885044
1.55,6.751,0.2731359287973663,5.725543753964632,1.0254562460353682,3.7543806505080193
1.65,5.741,0.2473486316921927,4.84901712392021,0.8919828760797897,3.6061767149365
1.75,5.101,0.2203717078029754,4.127000827798177,0.9739991722018226,4.419801352506794
1.85,4.337,0.2090160579955521,3.5292795988281154,0.8077204011718844,3.8643940035892976
1.95,3.801,0.1837252296229344,3.0319900804729807,0.7690099195270195,4.185652243327087
2.1,3.069,0.1468382102860151,2.4341040585216467,0.6348959414783533,4.323778805541741
2.3,2.381,0.1144131203140619,1.8422245672260882,0.5387754327739116,4.709035391177017
2.5,1.798,0.0869588483134407,1.4152604737117798,0.3827395262882203,4.401386790550014
2.7,1.394,0.0678942714814733,1.102135376133509,0.2918646238664908,4.29881074644322
2.9,1.085,0.0533586403499939,0.8689813993356654,0.21601860066433454,4.0484277569182705
3.1,0.8806,0.0437313491673879,0.6929337318073233,0.18766626819267673,4.291344121910295
3.3,0.69,0.0348367291805645,0.5582894196510472,0.13171058034895278,3.7807964021614997
3.5,0.5431,0.0278700017940437,0.45408902903127835,0.08901097096872168,3.1937913612816793
3.7,0.4258,0.0222193119830475,0.37256769078702406,0.05323230921297595,2.3957676661451175
3.9,0.353,0.0187569080607652,0.30814612911313544,0.044853870886864544,2.391325411499335
4.25,0.2458,0.012516899616119,0.22494997724774826,0.02085002275225173,1.6657497776367487
4.75,0.1559,0.008222721021657,0.14846380478984839,0.007436195210151625,0.9043472581115396
5.25,0.1034,0.0057264579802876,0.10139646370532475,0.0020035362946752566,0.3498735695908543
5.75,0.06647,0.0039278982929806,0.07129528630045495,-0.004825286300454951,-1.2284651843144818
6.25,0.04112,0.0026847260567886,0.051399967431802904,-0.010279967431802907,-3.829056378325444
6.75,0.0312,0.002172232492161,0.03787049966444858,-0.006670499664448583,-3.070803741551889
7.5,0.01977,0.0013015968116125,0.024803115650446957,-0.005033115650446958,-3.8668776732877963
9.0,0.009162,0.0006136808942764,0.011778247283524272,-0.002616247283524272,-4.2632047175089705
11.5,0.003428,0.0002648314935954,0.004236595462795437,-0.0008085954627954366,-3.0532451100048528
16.5,0.0007988,7.75610856035422e-05,0.0009071471285509403,-0.00010834712855094025,-1.396926405913948
