pt_center_gev,yield_value,total_error,prediction,residual,pull
0.175,58.51,1.4702389057564762,49.24637334368187,9.26362665631813,6.300762835242585
0.225,56.22,1.3934529952603354,54.868972311765475,1.3510276882345238,0.9695538298241015
0.275,52.69,1.31039882860143,55.29338543458446,-2.6033854345844603,-1.9867122724483937
0.3249999999999999,48.99,1.222866309127862,52.48736211762966,-3.497362117629656,-2.859970948192976
0.375,44.85,1.1234168238013886,48.09510805610637,-3.2451080561063677,-2.8886055356778932
0.425,41.2,1.038146733366724,43.22570666013758,-2.0257066601375797,-1.9512720071546972
0.475,37.72,0.9574355591892332,38.521715994432796,-0.8017159944327972,-0.8373576547665506
0.525,34.11,0.8719940653467775,34.29490436076002,-0.18490436076002226,-0.21204772842862052
0.575,31.26,0.8059003970714992,30.6501738669909,0.6098261330091006,0.756701616260647
0.625,28.73,0.7476496104459628,27.57699710323429,1.1530028967657096,1.5421701297723662
0.675,26.33,0.6924781657207684,25.00951142658044,1.32048857341956,1.9069028292684502
0.725,24.13,0.6418669176706336,22.86262715201014,1.2673728479898578,1.974510312183117
0.775,22.32,0.6007129430934546,21.051763641617878,1.2682363583821221,2.1112186327319056
0.825,20.51,0.5591188156376067,19.50225969549069,1.007740304509312,1.8023723693864737
0.875,18.92,0.5228934595115912,18.15272011371788,0.7672798862821217,1.4673732714094374
0.925,17.56,0.4922486058893413,16.95508462264762,0.604915377352377,1.2288818497707712
0.975,16.15,0.4598602505109568,15.8731336628292,0.276866337170798,0.6020662513517273
1.05,14.25,0.5152938405414914,14.411423687563204,-0.1614236875632038,-0.31326531555970727
1.15,12.38,0.4565977840506894,12.679786862015453,-0.299786862015452,-0.6565666161493483
1.25,10.52,0.4015884885053355,11.132896093017118,-0.6128960930171186,-1.5261794363136372
1.35,9.241,0.3534354741674921,9.738852116967013,-0.4978521169670138,-1.4086082279649244
1.45,7.823,0.3155023659182288,8.484143564372273,-0.6611435643722725,-2.0955264866179366
1.55,6.751,0.2731359287973663,7.361629799583333,-0.6106297995833323,-2.235626057223491
1.65,5.741,0.2473486316921927,6.365137231714958,-0.6241372317149585,-2.523309821627199
1.75,5.101,0.2203717078029754,5.4875080351661,-0.3865080351661003,-1.753891363911651
1.85,4.337,0.2090160579955521,4.720269203827421,-0.383269203827421,-1.833683055277873
1.95,3.801,0.1837252296229344,4.053951496019146,-0.2529514960191461,-1.3767923792409305
2.1,3.069,0.1468382102860151,3.221874821985846,-0.15287482198584623,-1.0411106324986723
2.3,2.381,0.1144131203140619,2.3733352169316637,0.007664783068336067,0.06699216879407169
2.5,1.798,0.0869588483134407,1.7572964598635255,0.04070354013647459,0.4680781878545567
2.7,1.394,0.0678942714814733,1.313568635947311,0.0804313640526888,1.1846561174846184
2.9,1.085,0.0533586403499939,0.9948754599638755,0.09012454003612447,1.6890336681177216
3.1,0.8806,0.0437313491673879,0.7655548081073106,0.11504519189268947,2.630725877043898
3.3,0.69,0.0348367291805645,0.5994682802211355,0.09053171977886443,2.5987433926309107
3.5,0.5431,0.0278700017940437,0.4778591432230956,0.06524085677690444,2.3408989084043594
3.7,0.4258,0.0222193119830475,0.3874790671960601,0.03832093280393989,1.724667839993305
3.9,0.353,0.0187569080607652,0.31907958959948785,0.033920410400512135,1.8084222778414754
4.25,0.2458,0.012516899616119,0.23415407838758603,0.011645921612413956,0.9304158353572305
4.75,0.1559,0.008222721021657,0.15749344684447797,-0.0015934468444779581,-0.19378583321520193
5.25,0.1034,0.0057264579802876,0.10882160662790692,-0.005421606627906916,-0.9467644129355205
5.75,0.06647,0.0039278982929806,0.07582342911243663,-0.009353429112436626,-2.3812808822346008
6.25,0.04112,0.0026847260567886,0.05277960959610821,-0.011659609596108213,-4.342942016979988
6.75,0.0312,0.002172232492161,0.03655493427423971,-0.005354934274239713,-2.4651754789435403
7.5,0.01977,0.0013015968116125,0.02081599778188837,-0.00104599778188837,-0.8036265704988337
9.0,0.009162,0.0006136808942764,0.006471134014034667,0.0026908659859653334,4.384796742186625
11.5,0.003428,0.0002648314935954,0.0008389367565474088,0.0025890632434525914,9.776266441362404
16.5,0.0007988,7.75610856035422e-05,1.1355166899846142e-05,0.0007874448331001538,10.152576217476144
