pt_center_gev,yield_value,total_error,prediction,residual,pull
0.175,58.51,1.4702389057564762,52.65891317605724,5.851086823942758,3.9796843907706423
0.225,56.22,1.3934529952603354,55.48465304668637,0.7353469533136305,0.527715650125857
0.275,52.69,1.31039882860143,54.63708457194578,-1.9470845719457799,-1.4858717280935572
0.3249999999999999,48.99,1.222866309127862,51.61223571420673,-2.622235714206731,-2.144335561977243
0.375,44.85,1.1234168238013886,47.51566726050911,-2.6656672605091103,-2.3728212040559398
0.425,41.2,1.038146733366724,43.07713095590312,-1.8771309559031195,-1.808155721701843
0.475,37.72,0.9574355591892332,38.735875519982955,-1.0158755199829557,-1.0610380095379057
0.525,34.11,0.8719940653467775,34.727638863410725,-0.6176388634107255,-0.7083062694527638
0.575,31.26,0.8059003970714992,31.154921396633995,0.10507860336600672,0.13038658840204564
0.625,28.73,0.7476496104459628,28.03858950555582,0.691410494444181,0.9247787797705989
0.675,26.33,0.6924781657207684,25.35357232921657,0.9764276707834298,1.4100483150499217
0.725,24.13,0.6418669176706336,23.052327970358053,1.0776720296419455,1.6789649068577486
0.775,22.32,0.6007129430934546,21.07945575845242,1.2405442415475818,2.0651198809854625
0.825,20.51,0.5591188156376067,19.380191754388097,1.1298082456119047,2.020694374814585
0.875,18.92,0.5228934595115912,17.904859246690712,1.0151407533092893,1.9413911856107016
0.925,17.56,0.4922486058893413,16.610767240589205,0.9492327594107941,1.928360483003956
0.975,16.15,0.4598602505109568,15.462589164406943,0.6874108355930559,1.4948255145541818
1.05,14.25,0.5152938405414914,13.953431073604108,0.29656892639589216,0.5755336141496387
1.15,12.38,0.4565977840506894,12.234764828458562,0.1452351715414384,0.3180812010364795
1.25,10.52,0.4015884885053355,10.756358243878855,-0.23635824387885584,-0.5885583144042625
1.35,9.241,0.3534354741674921,9.45686634916348,-0.21586634916348046,-0.6107659387387413
1.45,7.823,0.3155023659182288,8.301906094174964,-0.4789060941749632,-1.5179160155619404
1.55,6.751,0.2731359287973663,7.271522673901582,-0.5205226739015814,-1.9057275847724375
1.65,5.741,0.2473486316921927,6.352899719647286,-0.611899719647286,-2.4738350702046756
1.75,5.101,0.2203717078029754,5.536437553719982,-0.43543755371998216,-1.975923125800194
1.85,4.337,0.2090160579955521,4.813820334061021,-0.47682033406102153,-2.2812617300014737
1.95,3.801,0.1837252296229344,4.177178827928613,-0.3761788279286131,-2.047507730433419
2.1,3.069,0.1468382102860151,3.3666194648635157,-0.29761946486351576,-2.0268529852264283
2.3,2.381,0.1144131203140619,2.5164529298798564,-0.13545292987985658,-1.1838933289122855
2.5,1.798,0.0869588483134407,1.8792456228700225,-0.08124562287002246,-0.9342996652528668
2.7,1.394,0.0678942714814733,1.4066948455651567,-0.012694845565156765,-0.18697962711951155
2.9,1.085,0.0533586403499939,1.0588422464988498,0.026157753501150127,0.49022526304220415
3.1,0.8806,0.0437313491673879,0.8038948685030531,0.07670513149694691,1.7540078903888197
3.3,0.69,0.0348367291805645,0.6172905283358265,0.07270947166417341,2.0871497805465107
3.5,0.5431,0.0278700017940437,0.4804769674817824,0.0626230325182176,2.2469690881613515
3.7,0.4258,0.0222193119830475,0.37968604545280155,0.046113954547198466,2.0753997505585087
3.9,0.353,0.0187569080607652,0.3048413019580218,0.0481586980419782,2.5675179451731838
4.25,0.2458,0.012516899616119,0.21553628916251208,0.03026371083748791,2.4178280377446617
4.75,0.1559,0.008222721021657,0.1410996716788252,0.01480032832117481,1.7999307385224077
5.25,0.1034,0.0057264579802876,0.09799309420375123,0.005406905796248779,0.9441972358587406
5.75,0.06647,0.0039278982929806,0.07032991866805356,-0.0038599186680535608,-0.9826931300516302
6.25,0.04112,0.0026847260567886,0.05123002869925182,-0.010110028699251823,-3.765758027225012
6.75,0.0312,0.002172232492161,0.03748701128810269,-0.00628701128810269,-2.894262612676504
7.5,0.01977,0.0013015968116125,0.023417027548030548,-0.0036470275480305486,-2.801964107081963
9.0,0.009162,0.0006136808942764,0.00891411886011021,0.00024788113988979087,0.40392513796941826
11.5,0.003428,0.0002648314935954,0.0016581263041206622,0.0017698736958793378,6.683018216040751
16.5,0.0007988,7.75610856035422e-05,4.842568098114782e-05,0.0007503743190188522,9.674623726315955
