pt_center_gev,yield_value,total_error,prediction,residual,pull
0.175,21.53,0.7120093822415545,17.86071859698678,3.6692814030132226,5.153417208438402
0.225,21.22,0.7023552814238675,19.149837153384336,2.0701628466156627,2.947458218608213
0.275,19.99,0.6627518245497329,19.243269415771774,0.7467305842282244,1.1267122270625898
0.3249999999999999,18.38,0.6103501494847035,18.537185579120475,-0.15718557912047615,-0.25753344904262293
0.375,16.62,0.5529486656969161,17.34823128825942,-0.7282312882594191,-1.3169961941070663
0.425,14.92,0.4977479248063219,15.908756633225392,-0.9887566332253925,-1.9864605836581366
0.475,13.35,0.4466494032784551,14.379131572762345,-1.0291315727623456,-2.304114961776302
0.525,11.91,0.3995521778804365,12.86388121814702,-0.9538812181470195,-2.387375844644908
0.575,10.66,0.3590540702470868,11.426616651850267,-0.7666166518502671,-2.135100853536382
0.625,9.533,0.3223561419548261,10.102228830589928,-0.5692288305899282,-1.7658383275653486
0.675,8.564,0.2908586350789675,8.906217552366705,-0.34221755236670504,-1.17657690401316
0.725,7.703,0.2629602548694384,7.84153256637932,-0.13853256637932,-0.5268194102112593
0.775,6.934,0.2379617558369411,6.903429396415086,0.03057060358491448,0.1284685578041474
0.825,6.256,0.215963167528632,6.0828167551695005,0.17318324483049974,0.8019110240524668
0.875,5.658,0.1965645219667069,5.368495724969226,0.28950427503077414,1.4728205890573116
0.925,5.101,0.178465534196382,4.748605891066753,0.35239410893324674,1.9745779515358701
0.975,4.61,0.1624652763669825,4.211517090069176,0.39848290993082447,2.4527266308322817
1.05,3.984,0.1767255670128122,3.5375920564688803,0.4464079435311197,2.525995253979047
1.15,3.292,0.1478246596478409,2.835891495191634,0.45610850480836573,3.085469676676016
1.25,2.694,0.1236234154033935,2.303696311567812,0.390303688432188,3.157198716429202
1.35,2.286,0.1048236167330625,1.8951458566704595,0.3908541433295405,3.728684007582624
1.45,1.861,0.0884920198435994,1.577015928182393,0.283984071817607,3.209148941560152
1.55,1.584,0.0753121881503917,1.3255545695186148,0.25844543048138524,3.431654780303194
1.65,1.304,0.0648206991940074,1.1238487762531193,0.18015122374688075,2.7792237045714483
1.75,1.113,0.0553208034016137,0.9598212812790499,0.15317871872095012,2.7689171035517157
1.85,0.9261,0.049978780497327,0.8247793914782605,0.10132060852173952,2.0272725247299386
1.95,0.7902,0.0426488537243382,0.7123930911074537,0.07780690889254627,1.8243610812016877
2.1,0.6139,0.0331192902001235,0.5763942716342536,0.037505728365746394,1.1324436042897603
2.3,0.4477,0.0241592036756181,0.43960274703639984,0.008097252963600143,0.3351622459217079
2.5,0.3283,0.0177191382691145,0.33863497472342646,-0.010334974723426482,-0.5832662156850456
2.7,0.2425,0.0130890332125791,0.2628413293464887,-0.02034132934648869,-1.5540742403296703
2.9,0.1831,0.0098889741348635,0.20522695088611306,-0.02212695088611305,-2.2375375427573077
3.1,0.1383,0.007466916568437,0.16100862587578837,-0.02270862587578837,-3.0412320356944624
3.3,0.1058,0.0057167901492008,0.12681373830276196,-0.02101373830276196,-3.675793190642069
3.5,0.08335,0.0045048289212799,0.10020824963634757,-0.016858249636347578,-3.7422618996056913
3.7,0.06347,0.0034326474112556,0.07940362996807833,-0.01593362996807833,-4.641790448920618
3.9,0.05021,0.0027176294743765,0.06306690201279587,-0.012856902012795872,-4.730925291331558
4.25,0.03408,0.0018414031633512,0.04234336682593579,-0.008263366825935793,-4.4875380853029245
4.75,0.0201,0.001087384767642,0.024165604042683333,-0.004065604042683333,-3.7388826509861994
5.25,0.01233,0.0006682909079136,0.013892720003115706,-0.0015627200031157057,-2.3383828578403194
5.75,0.007929,0.0004309873396052,0.008030837298561702,-0.00010183729856170186,-0.236288376022805
6.25,0.005046,0.0002753514328998,0.004661957570503545,0.00038404242949645513,1.39473554014955
6.75,0.003504,0.0001921445924297,0.0027152913161007735,0.0007887086838992267,4.104766488225745
7.5,0.002146,0.0001172740913416,0.0012127703726722695,0.0009332296273277304,7.95767945546802
9.0,0.0008843,4.857714381270269e-05,0.0002448965685340455,0.0006394034314659545,13.162639490112499
11.5,0.0002653,1.5096850963031993e-05,1.7428323622359755e-05,0.00024787167637764024,16.41876686632261
16.5,4.959e-05,2.956009472244634e-06,9.17500492859617e-08,4.9498249950714036e-05,16.74495647442149
