pt_center_gev,yield_value,total_error,prediction,residual,pull
0.175,21.53,0.7120093822415545,6.892859442495141,14.63714055750486,20.557510789287747
0.225,21.22,0.7023552814238675,8.164361710229167,13.055638289770831,18.588367789167126
0.275,19.99,0.6627518245497329,9.054320086797194,10.935679913202804,16.500414647115303
0.3249999999999999,18.38,0.6103501494847035,9.614329966571866,8.765670033428133,14.361707031330575
0.375,16.62,0.5529486656969161,9.904396265195809,6.715603734804192,12.145076299876939
0.425,14.92,0.4977479248063219,9.98041065166524,4.93958934833476,9.923877332601231
0.475,13.35,0.4466494032784551,9.890306481353427,3.4596935186465725,7.745881877938371
0.525,11.91,0.3995521778804365,9.67374616590459,2.236253834095411,5.596900624990702
0.575,10.66,0.3590540702470868,9.36301809942495,1.2969819005750498,3.6122189053100504
0.625,9.533,0.3223561419548261,8.984205497279047,0.548794502720952,1.702447793899513
0.675,8.564,0.2908586350789675,8.558287304630863,0.005712695369137322,0.019640796868851212
0.725,7.703,0.2629602548694384,8.102074071871723,-0.3990740718717225,-1.5176212544738579
0.775,6.934,0.2379617558369411,7.628973129953132,-0.6949731299531319,-2.920524466248053
0.825,6.256,0.215963167528632,7.149606594155425,-0.8936065941554245,-4.137773141510122
0.875,5.658,0.1965645219667069,6.6723107529945604,-1.01431075299456,-5.160192403216888
0.925,5.101,0.178465534196382,6.203542168899243,-1.1025421688992427,-6.177899692867388
0.975,4.61,0.1624652763669825,5.748210666098216,-1.1382106660982156,-7.005870371507472
1.05,3.984,0.1767255670128122,5.098076301953637,-1.114076301953637,-6.303990536201641
1.15,3.292,0.1478246596478409,4.304001210120594,-1.0120012101205944,-6.845956638976612
1.25,2.694,0.1236234154033935,3.600562158278076,-0.9065621582780761,-7.33325604473787
1.35,2.286,0.1048236167330625,2.9885080669424817,-0.7025080669424817,-6.701810992950628
1.45,1.861,0.0884920198435994,2.463587812443083,-0.602587812443083,-6.8095158581315625
1.55,1.584,0.0753121881503917,2.018705608429602,-0.43470560842960193,-5.7720485768058385
1.65,1.304,0.0648206991940074,1.6453923995578723,-0.34139239955787226,-5.266718869170013
1.75,1.113,0.0553208034016137,1.3347809304628342,-0.2217809304628342,-4.008996920250166
1.85,0.9261,0.049978780497327,1.0782243411665346,-0.15212434116653462,-3.043778572681873
1.95,0.7902,0.0426488537243382,0.86766290558991,-0.07746290558990998,-1.816295136338087
2.1,0.6139,0.0331192902001235,0.6223705293408708,-0.00847052934087078,-0.25575817868340656
2.3,0.4477,0.0241592036756181,0.3955192535128105,0.05218074648718951,2.1598702998580723
2.5,0.3283,0.0177191382691145,0.24885257237842578,0.0794474276215742,4.483707187953701
2.7,0.2425,0.0130890332125791,0.15525495825595545,0.08724504174404454,6.665506942116891
2.9,0.1831,0.0098889741348635,0.0961640160138273,0.08693598398617271,8.791203495990608
3.1,0.1383,0.007466916568437,0.05919354155904147,0.07910645844095854,10.594260390606903
3.3,0.1058,0.0057167901492008,0.03623946648540379,0.0695605335145962,12.167760526301754
3.5,0.08335,0.0045048289212799,0.02208127872846328,0.061268721271536715,13.600676594424192
3.7,0.06347,0.0034326474112556,0.01339806795881556,0.05007193204118444,14.586972107009684
3.9,0.05021,0.0027176294743765,0.008099115869821939,0.04211088413017806,15.495447237096025
4.25,0.03408,0.0018414031633512,0.003330238470428342,0.030749761529571658,16.699092377798276
4.75,0.0201,0.001087384767642,0.0009221540283873686,0.01917784597161263,17.63666968887186
5.25,0.01233,0.0006682909079136,0.00025184096654518485,0.012078159033454815,18.073205680985176
5.75,0.007929,0.0004309873396052,6.801364298762079e-05,0.00786098635701238,18.239483239144167
6.25,0.005046,0.0002753514328998,1.8199748704356657e-05,0.005027800251295644,18.259575402773564
6.75,0.003504,0.0001921445924297,4.83262265367855e-06,0.003499167377346322,18.211115561977437
7.5,0.002146,0.0001172740913416,6.533525665686518e-07,0.0021453466474334313,18.29344080087043
9.0,0.0008843,4.857714381270269e-05,1.1550045013860133e-08,0.0008842884499549861,18.203796694274743
11.5,0.0002653,1.5096850963031993e-05,1.2947688553575982e-11,0.00026529998705231145,17.57320037814228
16.5,4.959e-05,2.956009472244634e-06,1.406548263725727e-17,4.958999999998593e-05,16.775994957259037
