pt_center_gev,yield_value,total_error,prediction,residual,pull
0.175,4.869,0.3328096394171899,4.825787167183863,0.043212832816136526,0.12984249161716002
0.225,5.028,0.3435048799667917,5.080692397107787,-0.05269239710778706,-0.1533963567355465
0.275,4.834,0.3302045581529728,4.882500555981498,-0.04850055598149794,-0.1468803345804489
0.3249999999999999,4.475,0.305704415161116,4.464090360321533,0.010909639678466476,0.03568688948347948
0.375,3.993,0.271904287809148,3.971535157145086,0.02146484285491379,0.07894264201519378
0.425,3.516,0.2395042273718775,3.480942404889648,0.035057595110352224,0.14637568403299372
0.475,3.046,0.2067043694168074,3.0263915476684136,0.019608452331586257,0.0948623020737745
0.525,2.632,0.178704620043803,2.6199985540187307,0.012001445981269399,0.06715800620223292
0.575,2.26,0.1531047893470351,2.2634222718754855,-0.003422271875485716,-0.022352480873270537
0.625,1.946,0.1320049832733598,1.9537767113365239,-0.0077767113365239116,-0.058912255762493974
0.675,1.67,0.1134051904676324,1.6864731208661468,-0.01647312086614683,-0.14525896740897865
0.725,1.447,0.0983653509931215,1.4565220479285064,-0.009522047928506305,-0.09680286637895659
0.775,1.242,0.0849454361399127,1.2591024998981506,-0.017102499898150603,-0.20133512376087234
0.825,1.077,0.0737855858715643,1.0897925248396663,-0.012792524839666308,-0.1733743073062232
0.875,0.9284,0.0640756553746428,0.9446453343574072,-0.01624533435740716,-0.25353364335366696
0.925,0.8088,0.0559157748131956,0.8201950746408605,-0.011395074640860536,-0.20378998017874922
0.975,0.6976,0.0485657083667066,0.7134307293612703,-0.01583072936127028,-0.32596516953354615
1.05,0.5733,0.0427926241449388,0.5808689186261226,-0.007568918626122523,-0.17687437443627116
1.15,0.4395,0.0329425254406822,0.44477131171562323,-0.005271311715623228,-0.16001541002419473
1.25,0.3396,0.025652433040357,0.3434202027986801,-0.0038202027986800613,-0.14892165560553378
1.35,0.2734,0.0206524529993412,0.26739361780276305,0.006006382197236926,0.29083141830312004
1.45,0.2091,0.0159223337096042,0.2099162425886959,-0.0008162425886958924,-0.05126400461030048
1.55,0.1702,0.0129623516234516,0.1661118730500674,0.004088126949932602,0.31538466697171885
1.65,0.1346,0.0104022511486696,0.13245856246812665,0.002141437531873347,0.20586289460500354
1.75,0.1104,0.008533265058581,0.10639890353496356,0.004001096465036436,0.46888224349868957
1.85,0.08835,0.0070671374289736,0.0860639065486834,0.002286093451316598,0.32348224076471943
1.95,0.07282,0.0058251458874435,0.07007802627115521,0.002741973728844785,0.4707133146236383
2.1,0.05421,0.0043310556662781,0.05209548348270426,0.002114516517295738,0.4882219671659984
2.3,0.03736,0.0029850460901634,0.0357974658147152,0.0015625341852847988,0.5234539561830572
2.5,0.02624,0.0020950363939798,0.025119025271034604,0.0011209747289653953,0.5350621746651164
2.7,0.01866,0.0014910239979624,0.017962301287549155,0.0006976987124508449,0.46793258418664246
2.9,0.01359,0.0010860170625271,0.01306616197758574,0.0005238380224142601,0.4823478750833977
3.1,0.009982,0.0007974094130996,0.009653288302560757,0.0003287116974392424,0.4122245010395743
3.3,0.007357,0.000587895029831,0.007233390780053908,0.00012360921994609194,0.21025729709200877
3.5,0.005658,0.0004523991185888,0.005490586671108471,0.00016741332889152853,0.3700567088056063
3.7,0.00421,0.0003374769408418,0.004217343050316793,-7.3430503167932e-06,-0.02175867275102337
3.9,0.003262,0.0002616751705836,0.0032748343235356322,-1.2834323535632075e-05,-0.04904677622645044
4.25,0.00213,0.0001703844875568,0.002154039986971211,-2.4039986971210927e-05,-0.1410925801751575
4.75,0.001227,9.824181395414072e-05,0.001239601758502388,-1.2601758502387957e-05,-0.1282728605588498
5.25,0.0007045,5.668048164932969e-05,0.0007469772012217621,-4.247720122176209e-05,-0.7494149658882517
5.75,0.000442,3.5709679710129015e-05,0.0004680405868360822,-2.6040586836082185e-05,-0.7292304788915762
6.25,0.0002774,2.2553238703122e-05,0.0003032525378111924,-2.5852537811192372e-05,-1.1462893711852418
6.75,0.000182,1.49120233704216e-05,0.00020227310042016545,-2.0273100420165443e-05,-1.3595137236961206
7.5,0.0001094,8.930356767789291e-06,0.00011545759578032983,-6.0575957803298285e-06,-0.6783150928727549
9.0,4.192e-05,3.454165932609492e-06,4.307569812663267e-05,-1.1556981266326735e-06,-0.33458095215466016
11.5,1.178e-05,1.02454923258963e-06,1.1139502702202051e-05,6.404972977979498e-07,0.6251503367769276
16.5,1.922e-06,1.8118625665320205e-07,1.4533695057946649e-06,4.686304942053351e-07,2.586457178715895
