,norm_1,temperature_1,U_1
norm_1,544.537738815712,-0.10931117295961813,-1.9558885613966565e-07
temperature_1,-0.10931117295961813,2.2654018461746695e-05,-1.246208919927805e-09
U_1,-1.9558885613966565e-07,-1.246208919927805e-09,1.6639894844259017e-10
