,norm_1,temperature_1,U_1
norm_1,45.87684167349089,-0.049666561218862794,-5.4059784319334005e-09
temperature_1,-0.049666561218862794,5.5293404061005053e-05,-1.3884962340989957e-10
U_1,-5.4059784319334005e-09,-1.3884962340989957e-10,4.667889840159995e-10
