group_label,model_name,component_count,parameter_name,value,error
31-40,manuscript_juttner,3,temperature_2,0.4256969026110578,0.0008346553509889221
31-40,manuscript_juttner,3,U_2,2.9836748559938586,0.008854066226922752
31-40,manuscript_juttner,3,norm_3,1466.867013355823,173.9725233167377
31-40,manuscript_juttner,3,temperature_3,0.10690453584389582,0.0026857897151977422
31-40,manuscript_juttner,3,U_3,0.10964467003347513,2.708917377293658
41-50,blast_wave,1,norm_1,9702.295276517816,2177.4114185268145
41-50,blast_wave,1,temperature_1,0.11384198687174292,0.00791826366078631
41-50,blast_wave,1,beta_s_1,0.9568358848613937,0.0051632493389745515
41-50,blast_wave,1,n_1,1.880760587170902,0.16868812810654443
41-50,tsallis,1,norm_1,2945.603788059284,159.18271340059687
41-50,tsallis,1,temperature_1,0.10339260189496481,0.0017835006957654664
41-50,tsallis,1,q_1,1.1735490835936562,0.0016724851723391998
41-50,manuscript_juttner,1,norm_1,344.0324245377936,12.191419993176595
41-50,manuscript_juttner,1,temperature_1,0.5154330629832492,0.004609835094557424
41-50,manuscript_juttner,1,U_1,2.9999999426101653,0.022921369283429804
41-50,blast_wave,2,norm_1,89.6323553007789,12.471875620845793
41-50,blast_wave,2,temperature_1,0.30630776127780635,0.00857826602931036
41-50,blast_wave,2,beta_s_1,0.8806777217282622,0.02203777988914435
41-50,blast_wave,2,n_1,3.9640497825175682,3.867508574537239
41-50,blast_wave,2,norm_2,18607.713737033355,941.5807005412244
41-50,blast_wave,2,temperature_2,0.08949663234618187,0.0012855197320511963
41-50,blast_wave,2,beta_s_2,0.951934941561863,0.005899119096156646
41-50,blast_wave,2,n_2,1.6163751156391617,0.10254266747913177
41-50,tsallis,2,norm_1,2945.610523092393,1.8734444607430305
41-50,tsallis,2,temperature_1,0.10339232316562146,1.5672915346036376e-05
41-50,tsallis,2,q_1,1.1735496237377585,4.132274899892874e-05
41-50,tsallis,2,norm_2,3.298911528497317e-09,0.16504868950882812
41-50,tsallis,2,temperature_2,0.06044080840427127,1.2664716097854836
41-50,tsallis,2,q_2,1.7507089079967215,0.5107623929462776
41-50,manuscript_juttner,2,norm_1,29.25414227925991,1.888176618466444
41-50,manuscript_juttner,2,temperature_1,0.803916234314591,0.02517049270232663
41-50,manuscript_juttner,2,U_1,2.9433060139571876,0.11568327770772013
41-50,manuscript_juttner,2,norm_2,2538.0796305507274,153.04977980351237
41-50,manuscript_juttner,2,temperature_2,0.2535170136208875,0.019429315091426633
41-50,manuscript_juttner,2,U_2,2.6537308266624176,0.28118963939691133
41-50,blast_wave,3,norm_1,53.42163243870839,13.39407220976572
41-50,blast_wave,3,temperature_1,0.3071428751371358,0.015755957951428784
41-50,blast_wave,3,beta_s_1,0.9002418437857895,0.02853127999730365
41-50,blast_wave,3,n_1,3.0683091464711754,0.9362524045384021
41-50,blast_wave,3,norm_2,13256.136982194375,4501.002101316446
41-50,blast_wave,3,temperature_2,0.07315385249344412,0.006584308190647412
41-50,blast_wave,3,beta_s_2,0.3825713849459489,0.10749978791839787
41-50,blast_wave,3,n_2,0.10048325811277045,3.8977018451812127
41-50,blast_wave,3,norm_3,2308.1376809328312,190.65199630145435
41-50,blast_wave,3,temperature_3,0.16029115947245004,0.0035284546755528917
41-50,blast_wave,3,beta_s_3,0.8616686526670507,0.015815012107527227
41-50,blast_wave,3,n_3,1.8075129677246686,0.2810763469830131
41-50,tsallis,3,norm_1,171.73484307743917,16.328691103096787
41-50,tsallis,3,temperature_1,0.21077063815112074,0.004092189844720526
41-50,tsallis,3,q_1,1.111134643768513,0.005077659218485464
41-50,tsallis,3,norm_2,19460.899045600814,1742.7012375158247
41-50,tsallis,3,temperature_2,0.05047758553239591,0.0015185403094003652
41-50,tsallis,3,q_2,1.192407887667042,0.00911678125951787
41-50,tsallis,3,norm_3,20.572438448569137,21.54141875189307
41-50,tsallis,3,temperature_3,0.15429193099255195,0.06893469540095577
41-50,tsallis,3,q_3,1.1601675914290988,0.08288542842129976
41-50,manuscript_juttner,3,norm_1,4.90251150684874,1.3477789657096055
41-50,manuscript_juttner,3,temperature_1,0.9127750241364048,0.11071622316211749
41-50,manuscript_juttner,3,U_1,2.4665584953853665,0.41451053348164435
41-50,manuscript_juttner,3,norm_2,315.603518304693,49.96087188142968
41-50,manuscript_juttner,3,temperature_2,0.43444903289424697,0.051622737836451604
41-50,manuscript_juttner,3,U_2,2.686119237905218,0.4066678667178596
41-50,manuscript_juttner,3,norm_3,2491.0771697076343,306.4819140548793
41-50,manuscript_juttner,3,temperature_3,0.10308656608113316,0.004151980921299002
41-50,manuscript_juttner,3,U_3,0.16833273111750996,0.2825268290196211
51-60,blast_wave,1,norm_1,25265.95505197099,25266.925237336487
51-60,blast_wave,1,temperature_1,0.09238217373580578,0.027336029898360516
51-60,blast_wave,1,beta_s_1,0.973335246300967,0.014429040279477334
51-60,blast_wave,1,n_1,1.3621701110279263,0.4026639188646653
51-60,tsallis,1,norm_1,3615.38921778593,200.4258808731811
51-60,tsallis,1,temperature_1,0.10543113995653028,0.0019024601995195553
51-60,tsallis,1,q_1,1.1797482515282243,0.0017885829314296942
51-60,manuscript_juttner,1,norm_1,402.6622425407149,13.744180404913664
51-60,manuscript_juttner,1,temperature_1,0.5417156018208215,0.004770367893942529
51-60,manuscript_juttner,1,U_1,2.9999999476275576,0.021354434792944632
51-60,blast_wave,2,norm_1,63.37824967416957,16.96611503525089
51-60,blast_wave,2,temperature_1,0.3393368288451573,0.015767757406284166
51-60,blast_wave,2,beta_s_1,0.8891568486897792,0.023911531198561597
51-60,blast_wave,2,n_1,3.88338274918672,0.360733935100747
51-60,blast_wave,2,norm_2,21181.550950250155,1255.320288836012
51-60,blast_wave,2,temperature_2,0.09450708830364812,0.0016525981637211737
51-60,blast_wave,2,beta_s_2,0.9585439073205955,0.003693636035525305
51-60,blast_wave,2,n_2,1.518191800486159,0.08339523309936159
51-60,tsallis,2,norm_1,2.0649561716218866e-06,1.036217364980324
51-60,tsallis,2,temperature_1,0.1471094792835395,1.0755460441519702
51-60,tsallis,2,q_1,1.031258734928286,0.7537714001686006
51-60,tsallis,2,norm_2,3615.510400156014,1.9993087429061234
51-60,tsallis,2,temperature_2,0.10542968742590246,0.0003143766433121309
51-60,tsallis,2,q_2,1.1797506519561145,0.0008420347413761187
51-60,manuscript_juttner,2,norm_1,41.15554755360867,2.7161509415263474
51-60,manuscript_juttner,2,temperature_1,0.7977319647251464,0.05204396670061845
51-60,manuscript_juttner,2,U_1,2.8283150368461527,0.2464602070559958
51-60,manuscript_juttner,2,norm_2,3369.8015609280446,185.52774984950543
51-60,manuscript_juttner,2,temperature_2,0.273586464625859,0.007368870674468425
51-60,manuscript_juttner,2,U_2,2.939186929165384,0.08395364722628407
51-60,blast_wave,3,norm_1,61.36078333716569,17.208238924909494
51-60,blast_wave,3,temperature_1,0.32535470330926614,0.019174046382172377
51-60,blast_wave,3,beta_s_1,0.9186764285466178,0.03268394881806663
51-60,blast_wave,3,n_1,3.789655227243377,3.1252679015404157
51-60,blast_wave,3,norm_2,2502.745983554319,259.3549592669276
51-60,blast_wave,3,temperature_2,0.16244329085326714,0.004075757401199809
51-60,blast_wave,3,beta_s_2,0.8770375861904774,0.014816809328969505
51-60,blast_wave,3,n_2,1.3655383124950928,0.24191819249091973
51-60,blast_wave,3,norm_3,23548.364474202936,5703.527390257774
51-60,blast_wave,3,temperature_3,0.07293758824197083,0.004603492418266283
51-60,blast_wave,3,beta_s_3,0.8134869773625434,0.10866541177692929
51-60,blast_wave,3,n_3,2.151733350632192,0.9212792985674062
51-60,tsallis,3,norm_1,626.4151540029557,627.4040655409894
51-60,tsallis,3,temperature_1,0.17559609012412278,0.04702214488641403
51-60,tsallis,3,q_1,1.1356050942760236,0.022113499955480176
51-60,tsallis,3,norm_2,7019.668345172772,1887.4517402881065
51-60,tsallis,3,temperature_2,0.07564399805752482,0.020354095418020312
51-60,tsallis,3,q_2,1.0073442185236081,0.698710553941333
51-60,tsallis,3,norm_3,472.54233977330756,2464.861304719459
51-60,tsallis,3,temperature_3,0.11543031910715693,0.07433896630823422
