pt_center_gev,yield_value,total_error,prediction,residual,pull
0.175,21.53,0.7120093822415545,21.135750120310185,0.3942498796898164,0.5537144446729554
0.225,21.22,0.7023552814238675,21.597138766166545,-0.37713876616654574,-0.5369629532819653
0.275,19.99,0.6627518245497329,20.318663894726342,-0.3286638947263434,-0.49590794404773525
0.3249999999999999,18.38,0.6103501494847035,18.416402479606163,-0.036402479606163496,-0.05964196066290275
0.375,16.62,0.5529486656969161,16.469702920845428,0.1502970791545728,0.27181018506508897
0.425,14.92,0.4977479248063219,14.700250127309925,0.21974987269007507,0.4414882749648463
0.475,13.35,0.4466494032784551,13.154174330955563,0.19582566904443688,0.4384326221126799
0.525,11.91,0.3995521778804365,11.811013027862518,0.09898697213748164,0.24774479434098562
0.575,10.66,0.3590540702470868,10.634808527117437,0.02519147288256285,0.07016066651250347
0.625,9.533,0.3223561419548261,9.593153905509713,-0.06015390550971311,-0.18660697806137314
0.675,8.564,0.2908586350789675,8.66171063423327,-0.09771063423326964,-0.3359385710062946
0.725,7.703,0.2629602548694384,7.823382255597112,-0.12038225559711169,-0.45779639077731465
0.775,6.934,0.2379617558369411,7.066206570866695,-0.1322065708666944,-0.5555790694252841
0.825,6.256,0.215963167528632,6.381449981356265,-0.1254499813562644,-0.5808860038118883
0.875,5.658,0.1965645219667069,5.762266578353696,-0.10426657835369557,-0.5304445446740166
0.925,5.101,0.178465534196382,5.2028760099965226,-0.10187600999652258,-0.5708441714265067
0.975,4.61,0.1624652763669825,4.698111555853027,-0.08811155585302632,-0.5423408486007603
1.05,3.984,0.1767255670128122,4.033028248593548,-0.04902824859354826,-0.2774258949753084
1.15,3.292,0.1478246596478409,3.2953317303393077,-0.0033317303393078923,-0.022538393440208103
1.25,2.694,0.1236234154033935,2.6994761533379177,-0.005476153337917733,-0.04429705586153391
1.35,2.286,0.1048236167330625,2.218539531412085,0.06746046858791521,0.6435617343723788
1.45,1.861,0.0884920198435994,1.8300407911056578,0.030959208894342227,0.3498531161234591
1.55,1.584,0.0753121881503917,1.51559345457408,0.06840654542592017,0.9083064389168779
1.65,1.304,0.0648206991940074,1.260372732148626,0.04362726785137405,0.6730453141333492
1.75,1.113,0.0553208034016137,1.0525316585832738,0.06046834141672619,1.0930488658623192
1.85,0.9261,0.049978780497327,0.8826499414038845,0.043450058596115504,0.8693701239556921
1.95,0.7902,0.0426488537243382,0.7432532185727583,0.046946781427241735,1.100774753072692
2.1,0.6139,0.0331192902001235,0.5786889235962517,0.03521107640374832,1.063159149576733
2.3,0.4477,0.0241592036756181,0.42015805078646373,0.027541949213536254,1.1400189171521444
2.5,0.3283,0.0177191382691145,0.3095487079158084,0.018751292084191573,1.0582507907213625
2.7,0.2425,0.0130890332125791,0.23118699668645573,0.011313003313544262,0.8643116057396814
2.9,0.1831,0.0098889741348635,0.1748621283513435,0.008237871648656525,0.8330360193393542
3.1,0.1383,0.007466916568437,0.13382254731232376,0.004477452687676242,0.5996387727971464
3.3,0.1058,0.0057167901492008,0.10353706206707985,0.0022629379329201504,0.3958406507603758
3.5,0.08335,0.0045048289212799,0.08092022932941917,0.0024297706705808247,0.5393702431413276
3.7,0.06347,0.0034326474112556,0.06384162121797371,-0.00037162121797371106,-0.10826081838617348
3.9,0.05021,0.0027176294743765,0.05081060999993835,-0.0006006099999383493,-0.22100510963737838
4.25,0.03408,0.0018414031633512,0.03474053478600438,-0.0006605347860043839,-0.3587127464266249
4.75,0.0201,0.001087384767642,0.02096301089373345,-0.0008630108937334492,-0.7936573321740503
5.25,0.01233,0.0006682909079136,0.013149268119233089,-0.0008192681192330884,-1.2259154052998242
5.75,0.007929,0.0004309873396052,0.008527828641386419,-0.0005988286413864188,-1.3894344133982393
6.25,0.005046,0.0002753514328998,0.0056933233356874675,-0.0006473233356874674,-2.3508987364631855
6.75,0.003504,0.0001921445924297,0.003898768749148465,-0.0003947687491484648,-2.054539990725469
7.5,0.002146,0.0001172740913416,0.0023024878102646073,-0.00015648781026460744,-1.3343766596219822
9.0,0.0008843,4.857714381270269e-05,0.0009065600866950916,-2.226008669509161e-05,-0.45824198270938077
11.5,0.0002653,1.5096850963031993e-05,0.0002497672642463611,1.553273575363891e-05,1.0288725636673686
16.5,4.959e-05,2.956009472244634e-06,3.5209843321739414e-05,1.4380156678260583e-05,4.86471941760764
