,norm_1,temperature_1,q_1,norm_2,temperature_2,q_2
norm_1,9.86882111568074,-2.088319549191543e-06,-2.2381065776670133e-06,2.1011971155044543e-07,-0.02832783306548261,-0.019418523632281092
temperature_1,-2.088319549191543e-06,6.685897080471648e-10,-2.485990030212225e-11,3.2060112073663243e-12,-4.3183507513503284e-07,-2.9620406390144517e-07
q_1,-2.2381065776670133e-06,-2.485990030212225e-11,2.177319752905726e-09,1.41000267394272e-11,-1.8968896129963918e-06,-1.3028482269406772e-06
norm_2,2.1011971155044543e-07,3.2060112073663243e-12,1.41000267394272e-11,3.3576433579777844e-07,-0.04498526554190705,-0.030913183412412306
temperature_2,-0.02832783306548261,-4.3183507513503284e-07,-1.8968896129963918e-06,-0.04498526554190705,6052.640505677855,4132.4097005245185
q_2,-0.019418523632281092,-2.9620406390144517e-07,-1.3028482269406772e-06,-0.030913183412412306,4132.4097005245185,2884.6749433054742
