,norm_1,temperature_1,beta_s_1,n_1
norm_1,1055270200.6115266,-685.454402490266,219.33004641434323,-9408.98686870619
temperature_1,-685.454402490266,0.0004452982017453834,-0.00014247231449000678,0.006116086337236719
beta_s_1,219.33004641434323,-0.00014247231449000678,4.5657742675691595e-05,-0.0019532046856005607
n_1,-9408.98686870619,0.006116086337236719,-0.0019532046856005607,0.08445064273423568
