,norm_1,temperature_1,q_1,norm_2,temperature_2,q_2
norm_1,4008.8690113707503,-0.1707123152748221,0.06745243291587717,-20295.603158069855,0.10035145673016241,-0.9914857910746108
temperature_1,-0.1707123152748221,7.448410806111836e-06,-3.07740198602418e-06,0.6990045291106939,-3.189583623946487e-06,3.689824801904599e-05
q_1,0.06745243291587717,-3.07740198602418e-06,1.43522002029457e-06,-0.16863327432790787,5.53401435222858e-07,-1.1016373195745488e-05
norm_2,-20295.603158069855,0.6990045291106939,-0.16863327432790787,3778890.7085091243,-21.522662606949655,69.65049532337015
temperature_2,0.10035145673016241,-3.189583623946487e-06,5.53401435222858e-07,-21.522662606949655,0.00012463197672226532,-0.0004106837514659448
q_2,-0.9914857910746108,3.689824801904599e-05,-1.1016373195745488e-05,69.65049532337015,-0.0004106837514659448,0.001553537520411829
