,norm_1,temperature_1,U_1
norm_1,69.57246469001375,-0.037339911293844355,2.3192410933147158e-07
temperature_1,-0.037339911293844355,2.0995509239913816e-05,2.201662865160673e-09
U_1,2.3192410933147158e-07,2.201662865160673e-09,2.3205669083430743e-08
