,norm_1,temperature_1,q_1
norm_1,3955.077175633592,-0.07328026841078847,0.03837079063034497
temperature_1,-0.07328026841078847,1.421902363860071e-06,-7.942691442387961e-07
q_1,0.03837079063034497,-7.942691442387961e-07,5.356313161512532e-07
