,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2
norm_1,0.12740849199588947,-0.00430005297739866,0.0019860571518045276,9.876562214664002,-0.0006142526110318928,0.004608799089553121
temperature_1,-0.00430005297739866,0.0003191951576597178,0.00047516050822001585,-0.3350079335024959,2.085543559341278e-05,-0.0001569258601109604
U_1,0.0019860571518045276,0.00047516050822001585,0.0017811768883153382,0.10381293150212413,-6.530108722173018e-06,4.9587184755201716e-05
norm_2,9.876562214664002,-0.3350079335024959,0.10381293150212413,2314.581904608009,-0.017820583720045483,1.9161138863643936
temperature_2,-0.0006142526110318928,2.085543559341278e-05,-6.530108722173018e-06,-0.017820583720045483,8.933387473531044e-05,0.0008306023696488931
U_2,0.004608799089553121,-0.0001569258601109604,4.9587184755201716e-05,1.9161138863643936,0.0008306023696488931,0.00968502683993858
