,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2
norm_1,39.37146682909917,-0.030572190874861443,0.13448739032924542,1543.150751434051,-0.0111611079526756,0.10930899568791652
temperature_1,-0.030572190874861443,0.0004286367189957472,0.0015427379921169697,-1.6608315151531328,1.1853711501851336e-05,-0.0001158503498750978
U_1,0.13448739032924542,0.0015427379921169697,0.0072499358500677045,2.7569856540910567,-2.110843241757686e-05,0.00021019053819328136
norm_2,1543.150751434051,-1.6608315151531328,2.7569856540910567,158416.74883139608,-0.1698860820045855,19.182135102222688
temperature_2,-0.0111611079526756,1.1853711501851336e-05,-2.110843241757686e-05,-0.1698860820045855,5.621083425686757e-05,0.0007057848695390744
U_2,0.10930899568791652,-0.0001158503498750978,0.00021019053819328136,19.182135102222688,0.0007057848695390744,0.011913131004726667
