,norm_1,temperature_1,q_1
norm_1,21434.67760426047,-0.19763176533034515,0.11452192069305897
temperature_1,-0.19763176533034515,1.8854450792533526e-06,-1.1494929479423437e-06
q_1,0.11452192069305897,-1.1494929479423437e-06,8.477163836613398e-07
