,norm_1,temperature_1,q_1,norm_2,temperature_2,q_2
norm_1,6850.898595314459,-0.2801240260858088,0.10653875354726493,-215515.51024357116,0.24924424793336877,-1.5425019720739004
temperature_1,-0.2801240260858088,1.1744314732942192e-05,-4.667358266652386e-06,7.343095615621782,-8.42535960105388e-06,5.560736646753114e-05
q_1,0.10653875354726493,-4.667358266652386e-06,2.0778893560200615e-06,-1.8916396349318956,2.1186249902028514e-06,-1.649132315111317e-05
norm_2,-215515.51024357116,7.343095615621782,-1.8916396349318956,57289786.43690012,-63.66164933257727,229.06759472367727
temperature_2,0.24924424793336877,-8.42535960105388e-06,2.1186249902028514e-06,-63.66164933257727,7.140086438578329e-05,-0.000261618686404028
q_2,-1.5425019720739004,5.560736646753114e-05,-1.649132315111317e-05,229.06759472367727,-0.000261618686404028,0.0010600179538312348
