,norm_1,temperature_1,q_1
norm_1,4182.268511276232,-0.10340438481834525,0.054886471087045176
temperature_1,-0.10340438481834525,2.703280969123656e-06,-1.562371021069032e-06
q_1,0.054886471087045176,-1.562371021069032e-06,1.1021020315281857e-06
