,norm_1,temperature_1,U_1
norm_1,43.79646596267008,-0.04709481663073436,-4.128430320355006e-09
temperature_1,-0.04709481663073436,5.216041200947139e-05,-1.0411028207039059e-10
U_1,-4.128430320355006e-09,-1.0411028207039059e-10,1.9735364048651517e-10
