,norm_1,temperature_1,beta_s_1,n_1
norm_1,966934.7367452092,-5.250622297499211,2.099385564790731,-144.01116413232376
temperature_1,-5.250622297499211,2.8621411756210954e-05,-1.1408640062418351e-05,0.0007939454932013032
beta_s_1,2.099385564790731,-1.1408640062418351e-05,4.887888494208354e-06,-0.00029609015540427944
n_1,-144.01116413232376,0.0007939454932013032,-0.00029609015540427944,0.024170284510124197
