,norm_1,temperature_1,U_1
norm_1,118.31321272729112,-0.04819432895551042,-1.2029117443333566e-06
temperature_1,-0.04819432895551042,2.0368708479243404e-05,-1.4977034269281154e-08
U_1,-1.2029117443333566e-06,-1.4977034269281154e-08,1.6056585104461297e-08
