,norm_1,temperature_1,U_1
norm_1,382.41308301527147,-0.08581870322893413,-4.024614430073822e-07
temperature_1,-0.08581870322893413,1.99229352784061e-05,-2.6757539883887227e-09
U_1,-4.024614430073822e-07,-2.6757539883887227e-09,8.761806932145183e-10
