,norm_1,temperature_1,U_1
norm_1,133.0389432303807,-0.04791521072039698,4.895378381666823e-07
temperature_1,-0.04791521072039698,1.7991725181943745e-05,2.8238127231846525e-09
U_1,4.895378381666823e-07,2.8238127231846525e-09,2.627563419005296e-08
