group_label,model_name,component_count,parameter_name,value,error
71-80,exact_bose_einstein,1,temperature_1,0.584657594002638,0.004405214155974946
71-80,exact_bose_einstein,1,U_1,2.9999999250318865,0.023428421089027873
71-80,tsallis,1,norm_1,3335.9565269637915,107.16714794839936
71-80,tsallis,1,temperature_1,0.12376998132966263,0.0012478694388643186
71-80,tsallis,1,q_1,1.16770494997703,0.000783039773767702
71-80,blast_wave,1,norm_1,8640.677301424714,983.3283971163246
71-80,blast_wave,1,temperature_1,0.14566181624602267,0.005349610806858376
71-80,blast_wave,1,beta_s_1,0.9611402388606096,0.0022107920289438643
71-80,blast_wave,1,n_1,2.511833803344808,0.15529352124628026
71-80,manuscript_juttner,2,norm_1,17.89212114636275,1.3657429873031717
71-80,manuscript_juttner,2,temperature_1,1.080655954854726,0.019992982531471415
71-80,manuscript_juttner,2,U_1,2.988264450443146,0.06120264196101721
71-80,manuscript_juttner,2,norm_2,2787.06434235528,114.36968032807204
71-80,manuscript_juttner,2,temperature_2,0.3312306914925568,0.007915761338537941
71-80,manuscript_juttner,2,U_2,2.911372140099777,0.07648991633212843
71-80,exact_bose_einstein,2,norm_1,11.687104407117292,0.9729997951135134
71-80,exact_bose_einstein,2,temperature_1,1.1515492788623019,0.020508372519743467
71-80,exact_bose_einstein,2,U_1,2.9789309036490152,0.046141943534731
71-80,exact_bose_einstein,2,norm_2,1819.676871678218,86.54418659313217
71-80,exact_bose_einstein,2,temperature_2,0.32826118499168827,0.018398686682569665
71-80,exact_bose_einstein,2,U_2,2.5156380258048556,0.19637349384740133
71-80,tsallis,2,norm_1,1072.1069303168879,82.77015500595093
71-80,tsallis,2,temperature_1,0.16986363691926867,0.0034269663725113447
71-80,tsallis,2,q_1,1.1472302619793886,0.0014414845870667214
71-80,tsallis,2,norm_2,19024.39364415116,7569.001678368092
71-80,tsallis,2,temperature_2,0.064099347373471,0.008448608820307065
71-80,tsallis,2,q_2,1.044408464305787,0.032419427385052324
81-90,manuscript_juttner,1,norm_1,769.3923438892857,23.40977345316793
81-90,manuscript_juttner,1,temperature_1,0.5386280770568072,0.004686177189569429
81-90,manuscript_juttner,1,U_1,2.9999999804882487,0.014627679451114428
81-90,exact_bose_einstein,1,norm_1,509.5494831295878,13.734853133992772
81-90,exact_bose_einstein,1,temperature_1,0.5964785721350438,0.004478498158354605
81-90,exact_bose_einstein,1,U_1,2.999999998303786,0.023510880402635825
81-90,tsallis,1,norm_1,3755.5667940774533,124.21323091634076
81-90,tsallis,1,temperature_1,0.12433304982149278,0.0013088186861845152
81-90,tsallis,1,q_1,1.171257625582336,0.0008455546062494657
81-90,blast_wave,1,norm_1,14703.061871379376,4256.551565654891
81-90,blast_wave,1,temperature_1,0.12815806991307005,0.011889045070877284
81-90,blast_wave,1,beta_s_1,0.9694372093127959,0.0047411199872312015
81-90,blast_wave,1,n_1,1.9476686962984187,0.24871314438977776
81-90,manuscript_juttner,2,norm_1,24.92667421980806,2.029039815712
81-90,manuscript_juttner,2,temperature_1,1.0580421795991002,0.018496848613351435
81-90,manuscript_juttner,2,U_1,2.9618271917463317,0.04236104578714306
81-90,manuscript_juttner,2,norm_2,3345.5130733462206,147.90690041580729
81-90,manuscript_juttner,2,temperature_2,0.3327054703790009,0.005413722992760273
81-90,manuscript_juttner,2,U_2,2.9907585468979447,0.03025301492882737
81-90,exact_bose_einstein,2,norm_1,16.716509575391033,1.3884747673454925
81-90,exact_bose_einstein,2,temperature_1,1.1365795868725777,0.017737552652145383
81-90,exact_bose_einstein,2,U_1,2.9964569434692407,0.06884012690036512
81-90,exact_bose_einstein,2,norm_2,2128.172394031061,124.56318514121551
81-90,exact_bose_einstein,2,temperature_2,0.30909195486760294,0.02810974420242987
81-90,exact_bose_einstein,2,U_2,2.3537294642530147,0.3180259646388528
81-90,tsallis,2,norm_1,3755.456248022726,3.141467987371243
81-90,tsallis,2,temperature_1,0.12433433200095466,2.58571016763659e-05
81-90,tsallis,2,q_1,1.1712568036639601,4.6661758879351645e-05
81-90,tsallis,2,norm_2,9.541502405611534e-08,0.6611780467171834
81-90,tsallis,2,temperature_2,0.18342955065206348,0.91199452631665
81-90,tsallis,2,q_2,1.242442103369032,0.516954421503349
