,norm_1,temperature_1,U_1
norm_1,1.2677005440213185,-0.00781581448903336,-7.382295967520049e-08
temperature_1,-0.00781581448903336,5.185192595985563e-05,-9.279680274244736e-09
U_1,-7.382295967520049e-08,-9.279680274244736e-09,5.250239511828134e-09
