,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2
norm_1,250.0885340458955,-0.04757865981658931,1.1074578058618447,11.265724690653089,-0.0931307739019828,-0.18083514188477912
temperature_1,-0.04757865981658931,0.0004090934505859682,0.002333540850444228,-0.010546054854073941,5.684741312218382e-05,-3.5333408053972124e-05
U_1,1.1074578058618447,0.002333540850444228,0.022898852022407802,0.061526250059424234,-0.00031476889274829233,0.00033039347974604785
norm_2,11.265724690653089,-0.010546054854073941,0.061526250059424234,3.9083080466812805,-0.0027513249687122214,0.13072267555538805
temperature_2,-0.0931307739019828,5.684741312218382e-05,-0.00031476889274829233,-0.0027513249687122214,0.0001976770065147415,0.0010336033147617652
U_2,-0.18083514188477912,-3.5333408053972124e-05,0.00033039347974604785,0.13072267555538805,0.0010336033147617652,0.011008569892739871
