,norm_1,temperature_1,U_1
norm_1,0.6098112027663845,-0.005145567148341689,1.5697414809504456e-07
temperature_1,-0.005145567148341689,4.721218772011477e-05,2.2652061971720356e-08
U_1,1.5697414809504456e-07,2.2652061971720356e-08,2.434079219091751e-07
