,norm_1,temperature_1,q_1,norm_2,temperature_2,q_2
norm_1,23244.67206395567,-5.3696963640722455,3.8688124321009068,8146.423801016473,-0.08472996455709293,-5.205612311613984
temperature_1,-5.3696963640722455,0.0012464354409805838,-0.0008933136742438737,-4.632754363526671,2.3548294245183593e-05,0.0011792884055681393
q_1,3.8688124321009068,-0.0008933136742438737,0.0006571396476139663,-12.453238413662598,3.0707408805531724e-06,-0.0009195363102739932
norm_2,8146.423801016473,-4.632754363526671,-12.453238413662598,18922590.83785474,-23.055710317726305,67.84486178450715
temperature_2,-0.08472996455709293,2.3548294245183593e-05,3.0707408805531724e-06,-23.055710317726305,2.8599432099486517e-05,-6.898339426418788e-05
q_2,-5.205612311613984,0.0011792884055681393,-0.0009195363102739932,67.84486178450715,-6.898339426418788e-05,0.0014704352954928357
