,norm_1,temperature_1,U_1
norm_1,1.3156170877413138,-0.004891118930564698,-5.3816298098112904e-08
temperature_1,-0.004891118930564698,2.093633250042723e-05,-3.082516733164595e-09
U_1,-5.3816298098112904e-08,-3.082516733164595e-09,6.638930414771145e-10
