,norm_1,temperature_1,q_1
norm_1,20102.982437667262,-0.26487350506251933,0.21996787021532296
temperature_1,-0.26487350506251933,3.6037311563389502e-06,-3.1418371352983994e-06
q_1,0.21996787021532296,-3.1418371352983994e-06,3.1469704812807042e-06
