,norm_1,temperature_1,U_1
norm_1,3.180865562872227,-0.007747877883800992,8.82563337977188e-09
temperature_1,-0.007747877883800992,2.1464917417577975e-05,3.358426523350148e-10
U_1,8.82563337977188e-09,3.358426523350148e-10,8.176222641476983e-09
