,norm_1,temperature_1,U_1
norm_1,3.3811207177497478,-0.009215839233866908,-1.1258071920677719e-08
temperature_1,-0.009215839233866908,2.8794445440343067e-05,-4.6146898666946377e-10
U_1,-1.1258071920677719e-08,-4.6146898666946377e-10,1.0382277583519318e-11
