,norm_1,temperature_1,U_1
norm_1,2.046635849519147,-0.006035051738974313,-1.6604366320660385e-09
temperature_1,-0.006035051738974313,1.987969377811961e-05,-7.761415574911519e-11
U_1,-1.6604366320660385e-09,-7.761415574911519e-11,5.254392173601255e-09
