,norm_1,temperature_1,U_1
norm_1,7.353998736744599,-0.011537987146449763,-9.676685796670692e-10
temperature_1,-0.011537987146449763,2.078174685494916e-05,-2.2251837266758824e-11
U_1,-9.676685796670692e-10,-2.2251837266758824e-11,2.6581216499720314e-09
