,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2,norm_3,temperature_3,U_3
norm_1,28.058548526601616,0.8256376809888376,4.461974113181118,-4.266077823573023,-0.0748850043867753,-0.47121795427581825,254.34368628485885,-0.05655359390685817,-0.44788997061940883
temperature_1,0.8256376809888376,0.08210115977876456,0.3264194243149164,-0.9345346845122136,0.0023807599088263086,0.018793253912879865,-6.5093634730478955,0.0010948575575967631,0.008552476469973796
U_1,4.461974113181118,0.3264194243149164,1.3685867850425717,-3.3929906488246044,0.003685744293480954,0.03795573251125443,-7.4988328785179,0.0004096107828173032,0.0027992401499419297
norm_2,-4.266077823573023,-0.9345346845122136,-3.3929906488246044,490.1445909993634,-0.18488431071996494,10.36979256261646,2116.8790655985176,-0.6840744079473765,-5.58512539306014
temperature_2,-0.0748850043867753,0.0023807599088263086,0.003685744293480954,-0.18488431071996494,0.0006697843147483596,0.002298273777523071,-2.902961311573004,0.0006330697104464488,0.0050306012779364325
U_2,-0.47121795427581825,0.018793253912879865,0.03795573251125443,10.36979256261646,0.002298273777523071,0.2996224376511112,17.12564177721931,-0.010019534737065978,-0.08320384467815357
norm_3,254.34368628485885,-6.5093634730478955,-7.4988328785179,2116.8790655985176,-2.902961311573004,17.12564177721931,607409.3089629327,129.44436913716905,2293.4551492028136
temperature_3,-0.05655359390685817,0.0010948575575967631,0.0004096107828173032,-0.6840744079473765,0.0006330697104464488,-0.010019534737065978,129.44436913716905,0.033081439008236256,0.5593641413223779
U_3,-0.44788997061940883,0.008552476469973796,0.0027992401499419297,-5.58512539306014,0.0050306012779364325,-0.08320384467815357,2293.4551492028136,0.5593641413223779,9.572236210785894
