,norm_1,temperature_1,q_1
norm_1,34928.9848485025,-0.29992997472728666,0.2628717976643095
temperature_1,-0.29992997472728666,2.6502496200543724e-06,-2.433973571177792e-06
q_1,0.2628717976643095,-2.433973571177792e-06,2.6032931134600126e-06
