,norm_1,temperature_1,U_1
norm_1,4.504763218216297,-0.009557053414050058,-5.432312189930597e-08
temperature_1,-0.009557053414050058,2.327950224544985e-05,-1.853892012172065e-09
U_1,-5.432312189930597e-08,-1.853892012172065e-09,8.32388799576548e-10
