,norm_1,temperature_1,q_1,norm_2,temperature_2,q_2,norm_3,temperature_3,q_3
norm_1,0.4142572290180959,0.02982782373416448,0.029029890309454416,-8.786033831096844e-06,-1.9196149623059543e-06,-2.2036343171801426e-06,-0.0018706266231373271,-4.1012286289591405e-05,-0.00017918961931647347
temperature_1,0.02982782373416448,2.318430053921831,2.251790135032126,-0.0006815858562447618,-0.0001489092653761005,-0.00017083585390424962,-0.1451308109232664,-0.003181939648140707,-0.013902490286012273
q_1,0.029029890309454416,2.251790135032126,2.2886882545543292,-0.0006624669402656569,-0.0001446062965084858,-0.000163036615835089,-0.14116275769868572,-0.00309623033598208,-0.013531029983651655
norm_2,-8.786033831096844e-06,-0.0006815858562447618,-0.0006624669402656569,0.4141500829197587,-8.449478796904509e-08,-5.024176281541486e-07,3.713777101147888e-05,9.350332078537443e-07,4.122287789418467e-06
temperature_2,-1.9196149623059543e-06,-0.0001489092653761005,-0.0001446062965084858,-8.449478796904509e-08,6.178535087676504e-08,-2.238440348410813e-07,6.312443934172411e-06,1.9609180249074056e-07,9.063474734416342e-07
q_2,-2.2036343171801426e-06,-0.00017083585390424962,-0.000163036615835089,-5.024176281541486e-07,-2.238440348410813e-07,4.631675634729361e-06,-4.428216460774632e-05,-1.0746332184494079e-07,1.0208069056861964e-06
norm_3,-0.0018706266231373271,-0.1451308109232664,-0.14116275769868572,3.713777101147888e-05,6.312443934172411e-06,-4.428216460774632e-05,0.4164795125614643,0.0001838814084889865,0.0008566879640457761
temperature_3,-4.1012286289591405e-05,-0.003181939648140707,-0.00309623033598208,9.350332078537443e-07,1.9609180249074056e-07,-1.0746332184494079e-07,0.0001838814084889865,4.65517512250496e-06,1.8853679880737586e-05
q_3,-0.00017918961931647347,-0.013902490286012273,-0.013531029983651655,4.122287789418467e-06,9.063474734416342e-07,1.0208069056861964e-06,0.0008566879640457761,1.8853679880737586e-05,8.41457366860763e-05
