,norm_1,temperature_1,q_1,norm_2,temperature_2,q_2,norm_3,temperature_3,q_3
norm_1,2.8513360247569217,-0.0004041155308904702,0.00014409987933299614,-1.3304830885514434e-05,-1.3858764638136693e-05,-0.0007115014654642874,-3.2560370238122373e-07,-0.00020344333327769636,-0.00016860528923811637
temperature_1,-0.0004041155308904702,5.26798106202243e-06,-5.476117818706191e-06,-2.2230744429509764e-06,1.2953146545838394e-06,-2.262659905098618e-05,-4.2461855144640296e-08,-2.6746141143711313e-05,-1.969063353901115e-05
q_1,0.00014409987933299614,-5.476117818706191e-06,6.195242949927817e-06,1.7586501168635741e-06,-1.177506060593428e-06,2.199099395602481e-05,3.1485438355060165e-08,1.937362068450656e-05,6.921346166317628e-06
norm_2,-1.3304830885514434e-05,-2.2230744429509764e-06,1.7586501168635741e-06,2.8517356324337575,-7.827021204215209e-06,2.8035430804324046e-05,-1.640148018373678e-08,-1.0169028374581719e-05,-7.87243053667244e-06
temperature_2,-1.3858764638136693e-05,1.2953146545838394e-06,-1.177506060593428e-06,-7.827021204215209e-06,8.314310642193823e-07,-9.164824724552896e-06,-6.082438558021276e-08,-3.950929844216829e-05,-3.667075490551927e-05
q_2,-0.0007115014654642874,-2.262659905098618e-05,2.199099395602481e-05,2.8035430804324046e-05,-9.164824724552896e-06,0.000130554339097033,3.9581785034051973e-07,0.00024992604013343394,0.00017867800290526057
norm_3,-3.2560370238122373e-07,-4.2461855144640296e-08,3.1485438355060165e-08,-1.640148018373678e-08,-6.082438558021276e-08,3.9581785034051973e-07,2.851711354878953,1.7163635445794174e-05,1.3673091675636147e-05
temperature_3,-0.00020344333327769636,-2.6746141143711313e-05,1.937362068450656e-05,-1.0169028374581719e-05,-3.950929844216829e-05,0.00024992604013343394,1.7163635445794174e-05,0.0292005850226057,0.0071354341368742415
q_3,-0.00016860528923811637,-1.969063353901115e-05,6.921346166317628e-06,-7.87243053667244e-06,-3.667075490551927e-05,0.00017867800290526057,1.3673091675636147e-05,0.0071354341368742415,0.504879660725276
